growth,coefGT,sma_dif,dif_high,dif_low,dif_open,zone_interval,dif_prev_close,dif_bid_ask,zone_size,RSI,MACD,volatility,SP_MA_dif,correlSP,sp_open_dif,sp_dif_high,sp_dif_low,winloss,ask,symbol,alertTime,sellTime,sellPrice
0.56,4.448,0.14689,1.271186441,1.505376344,1.432664756,21,1.527272727,0.070671378,0.248138958,42.5882635,0.010525908,0.034,0.044986085,0.015637616,0.118534483,0.021526208,0.201315742,-1,14.16,RIG   ,7/10/2018 10:26,7/10/2018 10:29,14.02
2.09,6.8682,1.14918,2.242152466,2.607361963,2.607361963,50,1.242236025,0.149700599,0.149925037,35.66928184,0.015170453,0.028,-0.009809997,-0.017002657,0.07183908,0.068198134,0.154581731,1,6.69,NE    ,7/10/2018 10:30,7/10/2018 10:33,6.74
0.71,2.1988,0.44336,1.19695321,0.108932462,-0.969827586,53,0.107874865,0.108932462,0,31.22216404,0.003170912,0.011,0.0139955,0.15938832,0.107758621,0.032292788,0.19053097,-1,9.19,PBI   ,7/10/2018 10:36,7/10/2018 12:27,9.14
0.6,4.6948,0.37095,0.989569404,1.054054054,0.944924406,21,0.597501358,0.026752274,0.107209863,41.73252033,0.075023219,0.078,0.01189721,-0.085187414,0.147270115,0.071733439,0.230075134,-1,37.39,NBL   ,7/10/2018 10:55,7/10/2018 11:12,37.18
0.57,2.1923,0.21571,0.73001888,0.138643811,-0.413637503,43,0.491245749,0.012588117,0.031507972,36.64202365,-0.112967648,0.118,0.038794188,-0.033036572,0.190373563,0.028681031,0.273214222,-1,79.45,NTAP  ,7/10/2018 11:01,7/10/2018 11:15,79.01
0.59,1.0422,0.28953,0.593912398,0.297840655,-0.516986706,94,0.147928994,0.037133309,0.074404762,34.76527057,-0.055753496,0.049,-0.096316478,0.386589174,0.03591954,0.183123878,0.118632491,1,26.94,IVZ   ,7/10/2018 11:26,7/10/2018 13:57,27.09
0.67,0.9555,0.31668,0.669412976,0.292649337,-0.359158543,116,0.775594623,0.017167382,0.154932002,29.29478142,-0.040973264,0.06,-0.070631394,0.315692602,0.028735632,0.190318874,0.111442643,1,58.26,MO    ,7/10/2018 11:33,7/10/2018 13:13,58.57
0.89,6.7527,0.18527,2.455357143,0.749625187,0,21,1.895375284,0.074460164,0,47.03943606,0.047360521,0.046,0.027814415,-0.338666688,0.111350575,0.107638764,0.194125894,-1,13.44,QEP   ,7/10/2018 11:55,7/10/2018 12:05,13.37
1.67,2.7181,0.99191,1.665873394,3.192534381,0.430210325,102,0.722195474,0.095283468,0.095374344,26.15838587,-0.089082101,0.085,0.020734444,0.469143508,0.151221264,0.067785425,0.23402955,1,21.01,MNK   ,7/10/2018 12:29,7/10/2018 12:32,21.19
1.06,1.0707,0.76485,1.055495103,0.2837189,-0.562648777,165,0.032471047,0.06533101,0.119995637,11.4856991,-0.24082186,0.239,0.000526123,0.522151339,0.132902299,0.086092478,0.215695438,-1,91.9,RJF   ,7/10/2018 12:37,7/10/2018 13:49,91.43
0.69,1.3503,0.23083,0.73046019,1.25739645,1.25739645,85,0.222386953,0.073099415,0.036576445,36.75283164,-0.002043145,0.009,-0.0287214,0.477817579,0.104166667,0.114822922,0.186936046,1,13.69,NAVI  ,7/10/2018 12:46,7/10/2018 14:38,13.77
1.24,1.819,0.6256,2.005730659,2.848722986,0.095602294,113,0.722195474,0.047778309,0.095739588,33.18991599,-0.026268843,0.033,0.029492931,0.227271769,0.100574713,0.118415387,0.215765247,1,20.94,MNK   ,7/10/2018 14:42,7/10/2018 15:00,21.05
0.66,8.0882,0.31164,1.679104478,0.365134351,-1.651376147,13,-1.079952809,0.037327361,0.074794316,42.37879613,0.201525458,0.288,0.025168778,0.007054109,0.129884187,0.068461067,0.198570294,-1,107.2,LYB   ,7/11/2018 10:10,7/11/2018 11:50,106.66
0.59,4.0383,0.25228,1.171185625,0.241235124,-1.157627656,24,-0.221518987,0.016046213,0.096463023,47.29802109,0.084034667,0.114,-0.006667904,-0.045225477,0.093805246,0.104530873,0.162466604,1,62.33,WBA   ,7/11/2018 10:13,7/11/2018 10:17,62.65
0.76,3.6697,0.13112,0.757002271,1.615384615,1.381427475,34,-2.543006731,0.075757576,0.151745068,47.91320341,0.02179455,0.033,-0.001970364,0.594838468,0.097052351,0.101283525,0.165715936,1,13.21,QEP   ,7/11/2018 10:14,7/11/2018 10:30,13.29
0.67,3.9622,-0.0485,0.670853554,1.315979754,0.300644238,28,-0.470219436,0.057126535,0.100114416,44.88879412,0.049891149,0.14,-0.018899679,0.726363936,0.202042068,0.108018579,0.270777673,1,70.06,INCY  ,7/11/2018 10:41,7/11/2018 11:05,70.42
0.86,2.2626,0.42683,0.862948873,0.861020122,-0.129737744,63,-0.653654944,0.055705134,0.242665313,34.32036408,0.060806814,0.17,-0.047457599,0.470626168,0.17678681,0.133256501,0.245505091,-1,107.77,VLO   ,7/11/2018 10:42,7/11/2018 10:54,107.23
0.81,2.5023,0.39145,0.807129645,1.385776912,1.250152013,53,-1.07788177,0.036045562,0.121106737,39.68361403,-0.549082517,0.712,0.072022759,0.799609389,0.259768373,0.050379647,0.328543577,-1,416.29,NFLX  ,7/11/2018 11:04,7/11/2018 11:31,414.165
0.5,2.2442,0.2004,0.60030015,0.603925516,0.502765209,37,-1.093983093,0.05005005,0,37.68980433,-0.021769633,0.026,-0.134393589,0.491853705,0,0.31027889,0.068597011,-1,19.99,CTL   ,7/11/2018 11:33,7/11/2018 13:11,19.89
0.95,1.2938,0.17998,0.954889694,0.729684909,-0.131535679,122,-0.295081967,0.032938076,0.132056784,42.95332577,-0.004510924,0.01,-0.014840655,0.249886965,0.064942093,0.245177573,0.133583652,-1,30.37,VIAB  ,7/11/2018 11:42,7/11/2018 13:47,30.21
0.94,1.1086,0.4322,0.943078478,0.644067797,0.439783491,141,-0.471380471,0.033692722,0.129685917,23.6563728,-0.034417213,0.037,-0.057204005,0.49183416,-0.090197352,0.400837787,0.028897558,-1,29.69,FITB  ,7/11/2018 12:10,7/11/2018 15:30,29.54
0.58,1.0149,0.26576,0.58205565,0.628571429,0.528043385,95,0.41559186,0.028401022,0.071123755,32.41084686,-0.035570343,0.052,0.020695514,-0.051164862,-0.028863153,0.339239958,0.093920457,1,70.44,AEP   ,7/11/2018 12:18,7/11/2018 14:48,70.8
0.84,1.6235,0.3477,1.485884101,2.02122284,-0.737463127,86,-1.739130435,0.049554014,0.049627792,36.79896406,-0.033734522,0.03,0.026352173,-0.265004013,-0.028863153,0.339239958,0.093920457,1,20.19,BBBY  ,7/11/2018 12:24,7/11/2018 14:32,20.2966
0.67,0.9139,0.20676,0.730714938,1.705936999,1.074276123,122,0.429871881,0.058158857,0.033261267,37.45555219,-0.034248503,0.049,-0.011001676,-0.136427255,0.010823682,0.299422799,0.133656034,0,120.43,MSI   ,7/11/2018 12:55,7/11/2018 15:59,120.33
0.56,5.5777,-0.36368,0.556130367,2.614465826,2.614465826,16,-1.102506891,0.025873221,0.181629476,54.64366825,0.173609428,0.159,-0.045752392,0.220439114,-0.028863153,0.339239958,0.093920457,1,77.32,ATVI  ,7/11/2018 13:01,7/11/2018 13:30,77.71
0.64,1.9213,0.33843,2.604166667,0.232018561,-1.482326112,55,-3.147432358,0.05790388,0.057971014,33.6846075,-0.018474954,0.025,-0.039995065,0.681649968,-0.028863153,0.339239958,0.093920457,1,17.28,FCX   ,7/11/2018 13:03,7/11/2018 13:28,17.57
0.64,2.1122,0.26452,3.529619389,0.289085546,-2.523080452,50,-1.139455782,0.023536334,0.147492625,36.70604532,-0.26291466,0.248,-0.061170348,0.676669277,-0.068549987,0.379088743,0.054184879,-1,169.99,LRCX  ,7/11/2018 13:08,7/11/2018 14:36,169.12
0.51,1.8047,0.19226,1.05298913,0.272479564,-0.942126514,47,0.507270883,0.033978933,0.136239782,35.71155786,-0.001375795,0.031,0.05716971,0.357737345,0.100614467,0.064615716,0.349423631,-1,29.44,FITB  ,7/12/2018 10:38,7/12/2018 11:10,29.29
0.53,1.4552,0.29691,1.055011304,0.207664716,-1.209752466,60,0.636823375,0.018843037,0.075514442,34.916375,-0.003154127,0.044,-0.001316843,0.238776364,0.053900607,0.111334578,0.30259366,1,53.08,BK    ,7/12/2018 10:44,7/12/2018 11:55,53.35
0.71,2.9807,0.17727,0.707689652,2.485405979,2.322500883,39,1.324266285,0.034533368,0.095163942,41.2702999,-0.164294143,0.19,-0.06985234,0.621945766,-0.014373495,0.179694519,0.234149856,-1,115.87,TXN   ,7/12/2018 10:50,7/12/2018 12:12,115.29
0.71,11.1987,0.53101,6.402199529,0.592651126,-5.458596361,10,0.223297358,0.275699094,0.197005516,47.20595159,-0.022523448,0.071,0.055195105,-0.21092435,0.097021093,0.068207926,0.345821326,1,25.46,FOSL  ,7/12/2018 11:09,7/12/2018 11:13,25.63
0.7,0.7825,0.36808,0.713093613,0.258594463,-0.136363636,149,0,0.015174507,0.045592705,23.92009025,-0.059960132,0.071,0.087629313,0.31451936,0.212009055,0.02151463,0.461095101,0,65.91,TSN   ,7/12/2018 12:06,7/12/2018 15:59,65.92
0.56,1.4842,0.28752,0.92475068,1.471941122,0.914913083,62,0.867478774,0.018135655,0.082682173,39.50467536,-0.001488071,0.041,0.023299579,0.350551641,0.269503036,0.017918578,0.518731988,1,55.15,MU    ,7/12/2018 12:38,7/12/2018 12:54,55.47
0.95,2.5857,0.56776,0.946831755,1.011587272,0.549249359,61,0.201797835,0.072886297,0.109529025,30.02600577,-0.054343069,0.11,-0.127728875,0.65469345,0.118581336,0.168688536,0.367435159,1,54.92,FAST  ,7/12/2018 12:42,7/12/2018 13:57,55.2
0.78,1.8271,0.41614,1.718120805,0.478175576,-1.303112053,71,-0.833631912,0.031736732,0.061108259,30.08082342,-0.323317376,0.617,0.087708187,-0.457931993,0.326997017,0,0.576368876,1,409.75,NFLX  ,7/12/2018 12:57,7/12/2018 13:37,411.8
0.72,1.5441,0.56129,0.764321757,0.178412132,-0.553464689,77,0.601336303,0.096560945,0.066899576,22.68050358,-0.006516582,0.126,-0.046632963,0.430013083,0.255129541,0.121863799,0.504322767,1,134.76,MCK   ,7/12/2018 13:59,7/12/2018 15:16,135.5
0.91,0.6385,0.33471,1.429388222,1.176243733,-1.242236025,237,1.142204455,0.019062143,0.114635078,36.16113752,-0.062799728,0.079,-0.029632533,0.477466727,0.215602429,0.161353939,0.464697406,1,52.47,LUV   ,7/12/2018 14:16,7/12/2018 15:13,52.74
0.5,0.5792,0.17998,1.633877959,0.133555927,-0.761085374,143,0.332005312,0.03335557,0.023376034,38.63905103,-0.002037221,0.015,0.036328177,-0.377696328,0.269503036,0.107511468,0.518731988,0,29.99,VIAB  ,7/12/2018 14:29,7/12/2018 15:59,30.03
0.6,0.5979,0.34886,0.617457199,1.207214884,0.564493367,167,1.156316916,0.014035088,0.05624297,36.09032426,-0.092379991,0.098,-0.0240189,0.5513162,0.212009055,0.164945496,0.461095101,0,71.26,COP   ,7/12/2018 14:43,7/12/2018 15:59,71.41
0.52,3.8012,0.07479,0.614924381,0.601906036,0.43398431,22,0.200702459,0.083166999,0.066600067,53.66437624,0.027093916,0.12,-0.042643312,-0.4023103,-0.089544754,0.193590019,0.100480873,1,60.17,AOS   ,7/13/2018 10:04,7/13/2018 10:49,60.48
0.64,4.1478,0.15536,1.333333333,0.465928946,-1.315789474,25,-0.228310502,0.05800464,0.145306597,37.76252953,0.037110543,0.035,0.044779595,0.71727839,0.028654321,0.075196047,0.218904758,1,17.25,RF    ,7/13/2018 10:32,7/13/2018 10:46,17.34
1.23,4.1055,0.67862,3.132678133,0.369913687,-2.280912365,49,0.603864734,0.061462815,0.276117103,37.07734844,-0.023898849,0.03,0.081040662,0.615115837,0.114617286,0.035776895,0.305031221,1,16.28,AMD   ,7/13/2018 10:45,7/13/2018 10:59,16.37
0.88,0.7939,0.14389,1.053452985,0.431034483,-0.504658385,184,-1.075268817,0.039032006,0,33.56769916,0.002245351,0.021,-0.035515596,-0.002872813,0.143271607,0.121606638,0.333740042,0,25.63,IVZ   ,7/13/2018 13:37,7/13/2018 15:59,25.6
0.69,0.5402,0.24689,0.717439294,0.499168053,0,212,-0.43956044,0.055218112,0.082964602,36.76552197,0.006141687,0.009,0.004113188,0.881568105,0.146853397,0.118025751,0.337328644,0,18.12,PBCT  ,7/13/2018 14:05,7/13/2018 15:59,18.05
0.57,0.4904,0.23166,0.572865726,1.546538025,0.987724002,193,0.510565877,0.055920593,0.069988802,42.27455871,0.004107958,0.024,0.006676172,0.898908504,0.154016978,0.110864745,0.344505849,0,71.57,MPC   ,7/13/2018 14:16,7/13/2018 15:59,71.74
0.52,1.1038,0.24367,0.575022462,0.505689001,0.505689001,78,-1.20438933,0.026961445,0.05399568,29.12451594,-0.05650046,0.086,-0.035583024,-0.056836149,-0.214546235,0.265175948,0.075309306,-1,111.3,DRI   ,7/16/2018 11:03,7/16/2018 11:47,110.74
0.55,0.7891,0.40146,0.795899096,0.243407708,-0.154892585,116,0.148377959,0.087760751,0.013507125,33.37632554,-0.325052152,0.262,0.019877191,-0.322277615,-0.139455053,0.189780499,0.150618612,0,148.26,PVH   ,7/16/2018 11:42,7/16/2018 15:59,148.01
0.83,2.1831,0.45861,0.830367734,2.742230347,2.679658952,63,0.921942225,0.059347181,0.157049375,38.15236849,-0.027977624,0.03,-0.015773848,-0.581485391,-0.196667382,0.24721436,0.093240093,1,16.86,AMD   ,7/16/2018 12:11,7/16/2018 12:27,16.95
0.63,1.7933,0.36951,1.025202905,0.717051484,0.429000429,58,-0.370423137,0.071245369,0.028518466,31.47045487,-0.022809845,0.106,0.028804574,0.167780294,-0.039333476,0.08942944,0.25103102,0,70.23,INCY  ,7/16/2018 12:58,7/16/2018 15:59,70.07
0.59,1.6425,0.16597,5.616093881,1.101694915,-4.56,59,-1.960784314,0.083892617,0.083963056,41.65677101,-0.00827468,0.015,0.020516295,0.532556751,-0.053636559,0.103752996,0.236686391,1,11.93,QEP   ,7/16/2018 13:39,7/16/2018 14:04,12
0.6,0.8868,0.21646,1.951011108,0.977854472,-0.931151242,112,-1.555555556,0.014242985,0.014263301,31.26273156,0.009773538,0.038,-0.003698662,0.754602947,-0.103697347,0.153917743,0.186480186,1,70.22,COP   ,7/16/2018 14:25,7/16/2018 15:20,70.62
0.75,1.823,0.38547,0.754267566,0.318598168,0.039714059,68,-0.67061144,0.039714059,0.238948626,37.65131849,-0.023322088,0.029,0.034128715,0.328459503,0.341137604,0.032208424,0.366366151,-1,25.19,DISCK ,7/17/2018 10:51,7/17/2018 11:49,25.03
0.59,3.1823,0.21567,0.592353258,1.364628821,0.978792822,30,-0.567721006,0.0269324,0.080906149,41.12366315,0.00691079,0.068,0.115902213,0.575424259,0.499138179,0.007146175,0.524406451,-1,37.14,M     ,7/17/2018 11:06,7/17/2018 12:07,36.95
1.18,3.0288,0.45529,3.494347379,0.257599176,-2.845731403,64,-0.988630746,0.051413882,0.154559505,43.14420803,-0.025335341,0.033,-0.001786767,-0.780321706,0.48477449,0.050030376,0.510039151,1,19.46,DO    ,7/17/2018 11:31,7/17/2018 12:38,19.57
0.74,0.8799,0.2263,0.744211687,0.498614958,0.165654335,140,0.193637621,0.027570995,0.027609056,31.14006484,0.0058182,0.014,0.071769255,0.594222578,0.807957483,0.001781071,0.833303401,0,36.28,FE    ,7/17/2018 13:12,7/17/2018 15:59,36.275
0.51,2.0246,0.08873,0.570136636,1.056291391,0.95600397,42,-0.204674502,0.045894116,0.04593628,28.74272083,-0.071776456,0.385,-0.020612225,0.624633148,0.732548118,0.078425781,0.757875076,-1,305.19,GWW   ,7/17/2018 13:29,7/17/2018 13:58,303.53
0.56,0.717,0.38312,0.563087689,1.610932119,0.076594813,130,-0.120218579,0.038282745,0.038337258,27.87186487,-0.351350845,0.33,0.033808052,0.880660998,0.761275496,0.049893086,0.786609676,0,182.92,PXD   ,7/17/2018 14:37,7/17/2018 15:59,182.6
1.23,2.1462,0.49718,3.229113275,0.722767166,-2.596105841,95,-0.988630746,0.051282051,0.051334702,40.5729704,-0.031655742,0.03,0.024895117,-0.479572378,0.754093651,0.057024734,0.779426026,-1,19.51,DO    ,7/17/2018 14:39,7/17/2018 15:03,19.4
1.44,1.8209,0.6718,3.441191577,0.516262261,-2.795806291,131,-0.988630746,0.051387461,0.051440329,28.78046921,-0.028290176,0.035,0.013248598,-0.482462564,0.750502729,0.06059094,0.775834201,0,19.47,DO    ,7/17/2018 14:44,7/17/2018 15:59,19.45
1.44,1.8209,0.6718,3.441191577,0.516262261,-2.795806291,131,-0.988630746,0.051387461,0.051440329,28.78046921,-0.028290176,0.035,0.013248598,-0.482462564,0.750502729,0.06059094,0.775834201,0,19.47,DO    ,7/17/2018 14:44,7/17/2018 15:59,19.45
0.91,6.2759,0.21769,0.912894637,0.2478551,0,24,0.03805175,0.095183705,0.076234038,47.72371094,0.048661561,0.127,-0.040774453,0.048109404,-0.099796842,0.164115737,0.010704346,1,52.58,FL    ,7/18/2018 10:06,7/18/2018 10:23,52.85
0.75,4.6154,0.21852,1.834862385,0.418760469,-1.801801802,27,-0.812347685,0.167084378,0.041753653,43.05044699,0.044109049,0.038,0.007313606,0.328306074,-0.089104323,0.153396119,0.092837249,1,11.99,QEP   ,7/18/2018 10:30,7/18/2018 10:34,12.06
0.57,3.9283,0.15416,1.052781334,0.242441529,-1.013941698,24,-0.58798824,0.099686699,0.085555397,44.56483311,0.127030786,0.121,0.007313606,0.401622297,-0.089104323,0.153396119,0.092837249,1,70.29,APC   ,7/18/2018 10:30,7/18/2018 10:43,70.69
0.84,2.6992,0.42125,1.213592233,0.406173842,-0.242130751,51,0.269759914,0.026975991,0.108108108,31.10207037,-0.055652082,0.069,0.011477117,-0.014712838,-0.096232669,0.160542276,0.085695922,-1,37.08,M     ,7/18/2018 10:46,7/18/2018 12:38,36.865
0.63,1.7275,0.27931,0.625,1.576182137,0.738167607,60,0.853952266,0.043122035,0.15128593,37.35671747,0.010003702,0.052,0.059550766,-0.250069949,0.010692519,0.053456878,0.192815825,1,46.4,BWA   ,7/18/2018 11:14,7/18/2018 12:14,46.635
0.7,2.5688,0.06761,0.704225352,2.305475504,-0.140646976,45,-0.559440559,0.141043724,0.07057163,48.31946056,-0.005495453,0.012,0.045005943,0.648577603,0.092668496,0.039169604,0.274941084,1,7.1,ESV   ,7/18/2018 11:39,7/18/2018 11:58,7.14
0.77,1.5952,0.38743,1.163873371,0.233317779,-0.601573346,80,0.185442745,0.046576619,0.069962687,34.12131925,-0.028829083,0.032,0.030161041,0.254268287,0.081975977,0.04985755,0.264229094,1,21.48,SYMC  ,7/18/2018 11:42,7/18/2018 12:23,21.6
1.1,3.0471,0.58202,1.413483681,1.458266194,-0.94131837,60,0.500685148,0.047668229,0.073023873,30.40644179,0.074338074,0.872,0.041761183,0.872826438,0.18177282,0.032019354,0.36420767,1,377.79,NFLX  ,7/18/2018 12:12,7/18/2018 12:32,379.7385
1.1,3.0471,0.58202,1.413483681,1.458266194,-0.94131837,60,0.500685148,0.047668229,0.073023873,30.40644179,0.074338074,0.872,0.041761183,0.872826438,0.18177282,0.032019354,0.36420767,1,377.79,NFLX  ,7/18/2018 12:12,7/18/2018 12:32,379.7385
0.64,3.2854,0.16762,0.745309689,2.394736842,2.394736842,32,1.658640984,0.025706941,0.141734313,46.22314364,-0.050314758,0.057,0.041878382,0.654324589,0.185336993,0.028460635,0.367778333,-1,38.91,AAL   ,7/18/2018 12:13,7/18/2018 12:38,38.69
0.5,1.365,0.25892,0.502548131,1.29777013,0.993637858,61,1.178938232,0.021238938,0.085124495,33.76417396,-0.143703059,0.183,0.000889529,0.882128332,0.171080301,0.042697029,0.353495679,0,141.28,UNP   ,7/18/2018 12:28,7/18/2018 15:59,141.6
0.75,1.4056,0.49128,1.367279585,1.759155605,1.759155605,88,1.181229773,0.062902972,0.045661381,34.71143535,-0.000136511,0.103,-0.010261015,0.621449596,0.142566917,0.071181977,0.324930372,-1,63.63,ALK   ,7/18/2018 12:45,7/18/2018 13:32,63.3
0.66,2.1147,0.29196,3.867318863,3.023622047,-3.224852071,52,1.212756401,0.03058104,0.045941807,38.62302783,-0.068994381,0.093,0.020699746,0.492715028,0.174644474,0.039137551,0.357066343,1,65.42,TXT   ,7/18/2018 12:51,7/18/2018 13:44,65.75
1.34,1.4769,0.49466,1.337657073,0.447882736,-0.40371417,151,0.691056911,0.0405515,0,29.31871726,-0.02361228,0.045,0.005932817,0.571297662,0.131874399,0.081868015,0.314218382,1,24.67,DISCK ,7/18/2018 13:29,7/18/2018 14:26,24.795
0.6,1.0462,0.34789,1.810530978,0.87126501,-1.306010929,95,3.249830738,0.016613135,0.066559432,36.0002998,-0.342379088,0.315,-0.004746591,0.424903964,0.114053534,0.09968315,0.296365065,1,180.61,LRCX  ,7/18/2018 13:39,7/18/2018 14:48,181.57
1.26,1.1554,0.42994,1.260835303,0.574598772,-0.098405826,181,-0.955165692,0.019704433,0.078942175,27.30934123,-0.056819018,0.056,-0.028706309,0.688810473,0.08554015,0.128200563,0.267799757,0,50.76,USB   ,7/18/2018 13:43,7/18/2018 15:59,50.765
1.57,1.2003,0.29848,2.186311787,0.943547097,0.943547097,218,1.181229773,0.031695721,0.079339892,32.02463568,0.006312681,0.048,0.005519658,0.332559363,0.092668496,0.121069686,0.274941084,0,63.12,ALK   ,7/18/2018 14:13,7/18/2018 15:59,63.2801
0.62,10.5983,-0.82822,0.621761658,2.915037327,2.405376724,9,1.837175793,0.03455425,0.069204152,65.39098215,0.156435507,0.198,-0.02964254,-0.838778508,-0.139131676,0.271506145,0.164603163,-1,28.95,WMB   ,7/19/2018 10:09,7/19/2018 10:25,28.775
0.5,2.7624,0.27896,0.974770642,0.258695027,-0.527591616,30,-0.312722104,0.014336918,0.100589165,41.07618561,-0.004239588,0.103,0.047874925,0.7722873,-0.099889408,0.232117987,0.203964789,1,69.76,COP   ,7/19/2018 10:23,7/19/2018 14:06,70.14
0.7,3.6688,0.16052,0.702987698,0.589275192,0.589275192,31,-0.410798122,0.058616647,0.058685446,40.67694433,-0.017696734,0.036,-0.016791291,-0.65842468,-0.160536549,0.293003645,0.143133185,-1,17.07,CNX   ,7/19/2018 10:25,7/19/2018 11:52,16.97
0.5,6.6578,0.10514,1.507537688,0.265181649,-1.279373368,12,-0.182434193,0.052924054,0.15910899,46.25620446,0.007090708,0.061,0.017244763,0.883404847,-0.131996718,0.264342359,0.171759823,-1,37.81,AAL   ,7/19/2018 10:49,7/19/2018 12:17,37.62
0.62,2.1379,0.20362,0.843222986,0.581121407,0.078137209,48,-0.559440559,0.046867677,0.187969925,39.32136417,0.017897842,0.086,0.026892023,-0.343977587,-0.12486176,0.257179597,0.178916482,-1,64.04,TAP   ,7/19/2018 10:50,7/19/2018 13:54,63.67
0.55,4.6769,0.17199,0.737100737,1.180857676,1.180857676,19,-0.371517028,0.061462815,0,42.55261636,0.034566021,0.035,0.092057554,-0.329276123,-0.003567479,0.135569033,0.300579689,1,16.28,RRC   ,7/19/2018 11:10,7/19/2018 13:36,16.37
1,1.6631,0.51861,0.99852071,1.046337818,0.651405174,100,-0.5,0.055504163,0.092609743,33.3981752,-0.113709627,0.108,0.011001722,-0.469609319,-0.007134958,0.139141603,0.29700136,1,54.08,FSLR  ,7/19/2018 11:28,7/19/2018 12:10,54.43
1,1.6631,0.51861,0.99852071,1.046337818,0.651405174,100,-0.5,0.055504163,0.092609743,33.3981752,-0.113709627,0.108,0.011001722,-0.469609319,-0.007134958,0.139141603,0.29700136,1,54.08,FSLR  ,7/19/2018 11:28,7/19/2018 12:10,54.43
1.68,2.8103,1.02754,1.693039005,2.38,1.803115678,99,-2.620876638,0.136932707,0.006520605,28.89414232,-0.085883349,0.343,-0.027396756,0.33907637,0.021404873,0.110568178,0.325627997,-1,153.57,URI   ,7/19/2018 12:09,7/19/2018 12:15,152.57
0.51,2.5025,0.13366,3.725119537,2.472652689,-3.332258411,33,-1.451271186,0.033370412,0.189668638,45.79645998,-0.070471291,0.11,-0.045594864,0.683137329,-0.024972352,0.157008279,0.279109712,1,89.93,ABBV  ,7/19/2018 12:23,7/19/2018 12:56,90.4
0.99,1.5055,0.55099,1.060157791,0.895522388,-0.928187592,109,-0.243664717,0.024660912,0.098863075,30.75504864,-0.089963771,0.093,-0.050236468,0.881053229,-0.039242267,0.17130621,0.264796393,1,40.56,CFG   ,7/19/2018 12:26,7/19/2018 14:01,40.77
0.76,1.135,0.38815,1.467268623,0.56753689,-1.226309922,111,-0.664451827,0.056465274,0.169827342,30.8361666,-0.028064775,0.028,-0.050236468,0.762162496,-0.039242267,0.17130621,0.264796393,-1,17.72,RF    ,7/19/2018 12:26,7/19/2018 13:15,17.625
1.84,1.7037,0.72138,1.905873201,2.104845115,-0.72081349,180,4.71761693,0.038910506,0.195083886,26.72975908,-0.163191151,0.212,0.077931194,0.273852628,0.024972352,0.106997646,0.329206326,1,77.13,DOV   ,7/19/2018 13:28,7/19/2018 13:41,77.575
1.84,1.7037,0.72138,1.905873201,2.104845115,-0.72081349,180,4.71761693,0.038910506,0.195083886,26.72975908,-0.163191151,0.212,0.077931194,0.273852628,0.024972352,0.106997646,0.329206326,1,77.13,DOV   ,7/19/2018 13:28,7/19/2018 13:41,77.575
0.95,2.1719,0.52715,0.987564009,3.560606061,2.12924916,72,-0.40922619,0.073206442,0.10989011,39.94426951,-0.00794016,0.055,-0.002566047,0.208472695,0.096321929,0.053460689,0.400772919,1,27.34,FOSL  ,7/19/2018 14:27,7/19/2018 14:31,27.48
0.75,2.7362,0.24123,0.753295669,3.477739469,0.744308231,45,-0.695652174,0.014488554,0.043541364,38.77412812,-0.120021974,0.123,-0.039342146,0.672795309,0.039242267,0.110548463,0.343519645,0,69.03,CSX   ,7/19/2018 14:44,7/19/2018 15:59,69.17
0.73,1.6576,0.38122,2.877569258,0.502963894,-2.270742358,73,-0.348128808,0.017876296,0.053724928,39.22331144,-0.044335901,0.053,-0.086057906,-0.07207762,-0.042809746,0.192726364,0.261218063,1,55.95,MU    ,7/19/2018 14:54,7/19/2018 15:36,56.23
0.84,1.8979,0.46923,1.957770041,0.577535243,-2.353200883,73,-3.329065301,0.113163136,0.122410119,26.38309641,-0.126617974,0.249,-0.02409617,0.330479617,0.092923517,0.082125259,0.153774631,1,221.17,RE    ,7/20/2018 10:59,7/20/2018 11:20,222.8
0.97,1.4836,0.34583,0.970017637,0.324388086,0,109,0.132450331,0.029403117,0.073637703,30.2136153,-0.083721748,0.085,0.022062204,0.145101133,0.189421015,0.051724753,0.250330794,-1,68.04,KORS  ,7/20/2018 11:37,7/20/2018 13:48,67.69
0.81,1.0393,0.42237,0.810721377,0.615948061,-0.247565605,129,-0.148319051,0.016548072,0.08291874,25.81991972,-0.095510081,0.094,-0.01391421,0.377066373,0.160829164,0.080285459,0.221721561,-1,60.44,TRIP  ,7/20/2018 12:04,7/20/2018 15:00,60.11
2.23,3.5714,0.84422,2.801884453,0.668189935,-2.212067518,104,2.850620576,0.139430056,0.256572271,31.81777863,-0.946594248,1.424,-0.057755987,-0.051365478,0.085775554,0.155334952,0.146622322,-1,524.29,ISRG  ,7/20/2018 12:15,7/20/2018 12:26,521.49
2.23,3.5714,0.84422,2.801884453,0.668189935,-2.212067518,104,2.850620576,0.139430056,0.256572271,31.81777863,-0.946594248,1.424,-0.057755987,-0.051365478,0.085775554,0.155334952,0.146622322,-1,524.29,ISRG  ,7/20/2018 12:15,7/20/2018 12:26,521.49
0.52,3.2,-0.27445,2.954209749,1.195814649,-2.589928058,27,0.144092219,0.147928994,0,47.41876135,0.002194742,0.011,-0.008567634,-0.658544555,0.107219442,0.133880757,0.168079248,1,6.77,ESV   ,7/20/2018 12:27,7/20/2018 12:41,6.81
